total dirs files folder_names file_names fo_and_fi_names repo_name
16 0.12 0.88 "assets presentations " "0_lecture.md 10_lecture.md 11_lecture.md 1_lecture.md 2_lecture.md 3_lecture.md 4_lecture.md 5_lecture.md 6_lecture.md 7_lecture.md 8_lecture.md 9_lecture.md README.md useful_links.md " "0_lecture.md 10_lecture.md 11_lecture.md 1_lecture.md 2_lecture.md 3_lecture.md 4_lecture.md 5_lecture.md 6_lecture.md 7_lecture.md 8_lecture.md 9_lecture.md README.md assets presentations useful_links.md " micrum_course
8 0.25 0.75 "Exercises Test " "JD.txt Notes.md Notes.txt Setup.txt Test.css Test.htm " "Exercises JD.txt Notes.md Notes.txt Setup.txt Test.css Test.htm Test " Eminanza_Course
8 0.00 1.00 "" "Course.java Department.java Main.java School.java Session.java Student.java suggestion.html test.json " "Course.java Department.java Main.java School.java Session.java Student.java suggestion.html test.json " xr2439_course
1 0.00 1.00 "" "README.md " "README.md " courseOfGroup_course
1 0.00 1.00 "" "excel.html " "excel.html " COURSETHIRD_Course
6 0.83 0.17 "Core DataMap Decorator Factory Observe " "index.php " "Core DataMap Decorator Factory Observe index.php " JianMagic_Course
5 0.20 0.80 "src " ".gitignore eslint.config.json gulpfile.js package.json " ".gitignore eslint.config.json gulpfile.js package.json src " hpinsley_course
3 0.33 0.67 "ARMSA " ".gitignore README.md " ".gitignore ARMSA README.md " willburninhell_course
12 0.42 0.58 "bin lib public routes views " ".bowerrc .gitignore README.md app.js config.js gruntfile.js package.json " ".bowerrc .gitignore README.md app.js bin config.js gruntfile.js lib package.json public routes views " beyondlex_course
2 0.00 1.00 "" "Distributed System.markdown README.md " "Distributed System.markdown README.md " dtripathy10_Course
3 0.33 0.67 "me " "localhost.sql.zip readme.txt " "localhost.sql.zip me readme.txt " zzlisa_course
11 0.45 0.55 "etc projects share src test " ".ghci .gitignore README.markdown Setup.lhs changelog course.cabal " ".ghci .gitignore README.markdown Setup.lhs changelog course.cabal etc projects share src test " tonymorris_course
20 0.15 0.85 ".idea app gradle " "._.gitignore ._.idea ._ListeDeCourse.iml ._app ._build.gradle ._gradle ._gradle.properties ._gradlew ._gradlew.bat ._settings.gradle .gitignore ListeDeCourse.iml build.gradle gradle.properties gradlew gradlew.bat settings.gradle " "._.gitignore ._.idea ._ListeDeCourse.iml ._app ._build.gradle ._gradle ._gradle.properties ._gradlew ._gradlew.bat ._settings.gradle .gitignore .idea ListeDeCourse.iml app build.gradle gradle.properties gradle gradlew gradlew.bat settings.gradle " traxcorporation_Course
1 0.00 1.00 "" "README.md " "README.md " 201528013727056_course
19 0.68 0.32 "application chat css database images jquery jqueryUI nbproject system template test_cases uploads user_guide " "authentication.sql course (2).sql course.sql git repository.txt index.php license.txt " "application authentication.sql chat course (2).sql course.sql css database git repository.txt images index.php jquery jqueryUI license.txt nbproject system template test_cases uploads user_guide " sid-ara-tan_Course
2 0.00 1.00 "" "CourseraScript.py Readme.md " "CourseraScript.py Readme.md " skmanoj_Coursera
3 0.33 0.67 "js " "README.md index.html " "README.md index.html js " Fran4vila_course
7 0.43 0.57 "node_modules public views " "README.md app.js npm-debug.log package.json " "README.md app.js node_modules npm-debug.log package.json public views " emilylxie_course
3 0.33 0.67 "src " ".gitignore pom.xml " ".gitignore pom.xml src " linlvping_course
8 0.62 0.38 "controller css js model view " "README.md db_course.sql index.php " "README.md controller css db_course.sql index.php js model view " thongsiri_course
1 0.00 1.00 "" "README.md " "README.md " saltshaker_course
2 0.00 1.00 "" "LICENSE README.md " "LICENSE README.md " arete99_course
8 0.38 0.62 "assets code lessons " ".gitignore README.md flux-diagram-white-background.png gunnlod.js package.json " ".gitignore README.md assets code flux-diagram-white-background.png gunnlod.js lessons package.json " ryanflorence_react-training
2 0.50 0.50 "Course " "README.md " "Course README.md " skrillexmau_Course
5 0.80 0.20 ".idea files lib src " "MapReduce_course.iml " ".idea MapReduce_course.iml files lib src " visheratin_course
10 0.00 1.00 "" ".gitignore Blackjack Guess the number game.py Pong.py README.md RiceRocks.py Rock-paper-scissors-lizard-Spock game.py Spaceship.py Stopwatch. The Game.py memory.py " ".gitignore Blackjack Guess the number game.py Pong.py README.md RiceRocks.py Rock-paper-scissors-lizard-Spock game.py Spaceship.py Stopwatch. The Game.py memory.py " VS69_Coursera
1 0.00 1.00 "" "README.md " "README.md " guhuina_course
5 0.40 0.60 "Machine Learning Specializations " ".gitattributes .gitignore README.md " ".gitattributes .gitignore Machine Learning README.md Specializations " tjaskula_Coursera
7 0.29 0.71 "bin cmu_course_api " ".gitignore LICENSE MANIFEST.in README.md setup.py " ".gitignore LICENSE MANIFEST.in README.md bin cmu_course_api setup.py " ScottyLabs_course-api
2 1.00 0.00 "CourseAnswer S2sh " "" "CourseAnswer S2sh " huadestone_Course
10 0.40 0.60 "assets node_modules test ui " ".npmignore LICENSE.md README.md index.html package.json run-tests.html " ".npmignore LICENSE.md README.md assets index.html node_modules package.json run-tests.html test ui " awasthi_course
1 1.00 0.00 "StructTest " "" "StructTest " Zzzkvidi4_course
4 1.00 0.00 "Assignments Lesson01-Introduction Lesson02-CRUD Lesson3-Zips " "" "Assignments Lesson01-Introduction Lesson02-CRUD Lesson3-Zips " jhu-ep-coursera_fullstack-course3-module1
9 0.33 0.67 ".idea app gradle " ".gitignore build.gradle gradle.properties gradlew gradlew.bat settings.gradle " ".gitignore .idea app build.gradle gradle.properties gradle gradlew gradlew.bat settings.gradle " 956776672_Course
3 0.33 0.67 "Classes " "PokerConsole.cpp README.md " "Classes PokerConsole.cpp README.md " Programeezy_Course
11 0.45 0.55 "album images img js photos " "base.db data.php deep-minified.html index.php no-jquery.html style.css " "album base.db data.php deep-minified.html images img index.php js no-jquery.html photos style.css " ymarfoq_course
18 0.17 0.83 "client e2e server " ".bowerrc .buildignore .editorconfig .gitattributes .gitignore .jscsrc .travis.yml .yo-rc.json Gruntfile.js README.md bower.json karma.conf.js mocha.conf.js package.json protractor.conf.js " ".bowerrc .buildignore .editorconfig .gitattributes .gitignore .jscsrc .travis.yml .yo-rc.json Gruntfile.js README.md bower.json client e2e karma.conf.js mocha.conf.js package.json protractor.conf.js server " ESTEBANMURUZABAL_course
3 0.00 1.00 "" "README.md queues.py threads.py " "README.md queues.py threads.py " stevegszabo_course
6 1.00 0.00 "forms-in-react http-with-fetch ingredients-style ingredients react-routing react-without-node " "" "forms-in-react http-with-fetch ingredients-style ingredients react-routing react-without-node " devslopes_react-course
5 0.20 0.80 "spec " ".gitignore .rspec Gemfile Gemfile.lock " ".gitignore .rspec Gemfile Gemfile.lock spec " makersquare_ruby-course
13 0.46 0.54 "Arash Tester CircuitDiagrams CourseContent Example Code Included Libraries Pictures " "Arash Tester.zip BOM.xlsx CourseHaplet [Autosaved].pptx CourseHaplet.pptx Flashing.txt README.md __ Payment_ Receipt.pdf " "Arash Tester.zip Arash Tester BOM.xlsx CircuitDiagrams CourseContent CourseHaplet [Autosaved].pptx CourseHaplet.pptx Example Code Flashing.txt Included Libraries Pictures README.md __ Payment_ Receipt.pdf " crgallac_Course
3 0.67 0.33 "Step 1 Step 2_1 " "README.md " "README.md Step 1 Step 2_1 " molfly_course
1 0.00 1.00 "" "README.md " "README.md " ParadoxRide_Course
22 0.32 0.68 "chit-chat css images includes js phpmyadmin poll " ".DS_Store LICENSE.txt README.md about.php changepass.php contact.php cslDB.sql dotcloud.yml editprofile.php files for iiitcslcentral.0fees.net  should be uploaded here! forgot.php index.php profiles.php results.php vote.php " ".DS_Store LICENSE.txt README.md about.php changepass.php chit-chat contact.php cslDB.sql css dotcloud.yml editprofile.php files for iiitcslcentral.0fees.net  should be uploaded here! forgot.php images includes index.php js phpmyadmin poll profiles.php results.php vote.php " paramaggarwal_course
12 0.42 0.58 "bin lib public test views " ".eslintrc.js .gitignore .jsbeautifyrc README.md app.js gulpfile.js package.json " ".eslintrc.js .gitignore .jsbeautifyrc README.md app.js bin gulpfile.js lib package.json public test views " ahoseinian_course
15 0.60 0.40 "_courses _data _includes _layouts _places _schools _sillogoi assets categories " ".gitignore README.md _config.yml categories.json feed.xml index.html " ".gitignore README.md _config.yml _courses _data _includes _layouts _places _schools _sillogoi assets categories.json categories feed.xml index.html " dimitrisdervas_course
4 0.50 0.50 "01-getting-started-with-angular2 theme " ".gitignore README.md " ".gitignore 01-getting-started-with-angular2 README.md theme " angular-university_courses
1 0.00 1.00 "" "README.md " "README.md " livesguan_course
3 0.67 0.33 "digitalImageProcess patternRecognition " "README.md " "README.md digitalImageProcess patternRecognition " cwlseu_course
3 0.33 0.67 "stylesheets " "index.html params.json " "index.html params.json stylesheets " linika_course
5 0.40 0.60 "Lab Slide " "IntroductionDataCommAndNet.ppt README.md تراسل البيانات وشبكات الحاسوب.doc " "IntroductionDataCommAndNet.ppt Lab README.md Slide تراسل البيانات وشبكات الحاسوب.doc " MOUSA7_course
8 0.50 0.50 "app doc lib public " ".htaccess LICENSE README.md index.php " ".htaccess LICENSE README.md app doc index.php lib public " LuaxY_Course
1 0.00 1.00 "" "README.md " "README.md " rowe93_course
3 0.67 0.33 "Algorithms, Part I An Introduction to Interactive Programming in Python " "README.md " "Algorithms, Part I An Introduction to Interactive Programming in Python README.md " samardzicnenad_Coursera
1 0.00 1.00 "" "README.md " "README.md " inakig_Course
1 0.00 1.00 "" "README.md " "README.md " Dearv1989_Course
3 0.33 0.67 "en " ".gitignore config.json " ".gitignore config.json en " samumist_course
26 0.19 0.81 "assignments meetings quizzes scripts test " ".gitignore common.prep common.py extra-credit.md extra-credit.md.prep grades.py make.command makefile makefile-organization makefile-to-pdftk makefile-to-print readme.md resources.md resources.md.prep review--final.md standards.md standards.md.prep standards.py students.py syllabus.md syllabus.md.prep " ".gitignore assignments common.prep common.py extra-credit.md extra-credit.md.prep grades.py make.command makefile makefile-organization makefile-to-pdftk makefile-to-print meetings quizzes readme.md resources.md resources.md.prep review--final.md scripts standards.md standards.md.prep standards.py students.py syllabus.md syllabus.md.prep test " 2016-spring-csuf-benblazak-cpsc-121_course-materials
23 0.30 0.70 "answerbook data images old pydf pyhum styles " ".gitignore Chapter 1 - Getting started.ipynb Chapter 10 - Learning without Supervision.ipynb Chapter 2 - First steps.ipynb Chapter 3 - Text analysis.ipynb Chapter 4 - Programming principles.ipynb Chapter 5 - Building NLP Applications.ipynb Chapter 6 - Object Oriented Programming.ipynb Chapter 7 - Archiving and Searching.ipynb Chapter 8 - PDF Search App.ipynb Chapter 9 - Learning from Examples.ipynb README.md mac-installer.sh start-osx.command start-unix.sh start-windows.bat " ".gitignore Chapter 1 - Getting started.ipynb Chapter 10 - Learning without Supervision.ipynb Chapter 2 - First steps.ipynb Chapter 3 - Text analysis.ipynb Chapter 4 - Programming principles.ipynb Chapter 5 - Building NLP Applications.ipynb Chapter 6 - Object Oriented Programming.ipynb Chapter 7 - Archiving and Searching.ipynb Chapter 8 - PDF Search App.ipynb Chapter 9 - Learning from Examples.ipynb README.md answerbook data images mac-installer.sh old pydf pyhum start-osx.command start-unix.sh start-windows.bat styles " fbkarsdorp_python-course
17 0.00 1.00 "" ".gitignore README.md controlflow.png lab1.md lab2.md lab3-hist.png lab3.md lab4.md lab5.md lab6.md merging_internal.png merging_leaf.png redist_internal.png redist_leaf.png simple_tree.png splitting_internal.png splitting_leaf.png " ".gitignore README.md controlflow.png lab1.md lab2.md lab3-hist.png lab3.md lab4.md lab5.md lab6.md merging_internal.png merging_leaf.png redist_internal.png redist_leaf.png simple_tree.png splitting_internal.png splitting_leaf.png " MIT-DB-Class_course-info
8 0.50 0.50 "lectures msc resource_centers virtual_machine " ".gitignore LICENSE README.md syllabus.pdf " ".gitignore LICENSE README.md lectures msc resource_centers syllabus.pdf virtual_machine " softEcon_course
32 0.03 0.97 "images " ".gitignore .jshintrc 01-Intro_and_3_Principles_of_Redux.md 02-Reducer_and_Store.md 03-Implementing_Store_from_Scratch.md 04-React_Counter_Example.md 05-Avoiding_Array_Mutations.md 06-Avoiding_Object_Mutations.md 07-Writing_a_Todo_List_Reducer.md 08-Reducer_Composition_with_Arrays.md 09-Reducer_Composition_with_Objects.md 10-Reducer_Composition_with_combineReducers.md 11-Implementing_combineReducers_from_Scratch.md 12-React_Todo_List_Example_Adding_a_Todo.md 13-React_Todo_List_Example_Toggling_a_Todo.md 14-React_Todo_List_Example_Filtering_Todos.md 15-Extracting_Presentational_Components_Todo__TodoList.md 16-Extracting_Presentational_Components_AddTodo__Footer__FilterLink.md 17-Extracting_Container_Components_FilterLink.md 18-Extracting_Container_Components_VisibileTodoList__AddTodo.md 19-Passing_the_Store_Down_Explicitly_via_Props.md 20-Passing_the_Store_Down_Implicitly_via_Context.md 21-Passing_the_Store_Down_with_Provider_from_React_Redux.md 22-Generating_Containers_with_connect_from_React_Redux_VisibleTodoList.md 23-Generating_Containers_with_connect_from_React_Redux_AddTodo.md 24-Generating_Containers_with_connect_from_Readct_Redux_FooterLink.md 25-Extracting_Action_Creators.md README.md SUMMARY.md book.json package.json " ".gitignore .jshintrc 01-Intro_and_3_Principles_of_Redux.md 02-Reducer_and_Store.md 03-Implementing_Store_from_Scratch.md 04-React_Counter_Example.md 05-Avoiding_Array_Mutations.md 06-Avoiding_Object_Mutations.md 07-Writing_a_Todo_List_Reducer.md 08-Reducer_Composition_with_Arrays.md 09-Reducer_Composition_with_Objects.md 10-Reducer_Composition_with_combineReducers.md 11-Implementing_combineReducers_from_Scratch.md 12-React_Todo_List_Example_Adding_a_Todo.md 13-React_Todo_List_Example_Toggling_a_Todo.md 14-React_Todo_List_Example_Filtering_Todos.md 15-Extracting_Presentational_Components_Todo__TodoList.md 16-Extracting_Presentational_Components_AddTodo__Footer__FilterLink.md 17-Extracting_Container_Components_FilterLink.md 18-Extracting_Container_Components_VisibileTodoList__AddTodo.md 19-Passing_the_Store_Down_Explicitly_via_Props.md 20-Passing_the_Store_Down_Implicitly_via_Context.md 21-Passing_the_Store_Down_with_Provider_from_React_Redux.md 22-Generating_Containers_with_connect_from_React_Redux_VisibleTodoList.md 23-Generating_Containers_with_connect_from_React_Redux_AddTodo.md 24-Generating_Containers_with_connect_from_Readct_Redux_FooterLink.md 25-Extracting_Action_Creators.md README.md SUMMARY.md book.json images package.json " tayiorbeii_egghead
1 0.00 1.00 "" "README.md " "README.md " mike15395_course
17 0.47 0.53 "app bootstrap config database public resources routes tests " ".gitattributes artisan composer.json composer.lock package.json phpunit.xml readme.md semantic.json server.php " ".gitattributes app artisan bootstrap composer.json composer.lock config database package.json phpunit.xml public readme.md resources routes semantic.json server.php tests " nikservik_course
1 0.00 1.00 "" "README.md " "README.md " tajim1535_Course
7 0.71 0.29 "Algorithms MOOC Operating Systems Principles_of_Programming_Languages Senior_Seminar " ".gitignore README.md " ".gitignore Algorithms MOOC Operating Systems Principles_of_Programming_Languages README.md Senior_Seminar " akuisara_Course
1 0.00 1.00 "" "README.md " "README.md " andrelgarcia_course
9 0.89 0.11 "data hadoop images programs pyspark slides spark syllabus " "README.md " "README.md data hadoop images programs pyspark slides spark syllabus " mahmoudparsian_big-data-mapreduce-course
2 0.50 0.50 "course " "README.md " "README.md course " tsapa44_course
22 0.00 1.00 "" "1033311_hw2_revised.cpp 1033311_hw3_revised.cpp 1033311_hw3_revised_final.cpp 1033311_hw4.cpp 1033311_hw5_revised.cpp 1033311_prog1.cpp 1033311_prog2.cpp 1033311_prog3.cpp README.md compiler.py compiler_LL1.py lex.py lex_LL1.py parse.py parse_LL1.py prog1.cpp prog2.cpp prog3.cpp prog4.cpp t.l t.y test.txt " "1033311_hw2_revised.cpp 1033311_hw3_revised.cpp 1033311_hw3_revised_final.cpp 1033311_hw4.cpp 1033311_hw5_revised.cpp 1033311_prog1.cpp 1033311_prog2.cpp 1033311_prog3.cpp README.md compiler.py compiler_LL1.py lex.py lex_LL1.py parse.py parse_LL1.py prog1.cpp prog2.cpp prog3.cpp prog4.cpp t.l t.y test.txt " titaneric_Course
4 0.25 0.75 "Examples " ".gitignore LICENSE README.md " ".gitignore Examples LICENSE README.md " aporter_coursera-android
6 0.67 0.33 ".settings WebContent res src " ".classpath .project " ".classpath .project .settings WebContent res src " jsy593_course
5 0.40 0.60 "project src " ".gitignore README.md build.sbt " ".gitignore README.md build.sbt project src " headinthebox_CourseraCodeSamplesReactiveProgramming
2 0.00 1.00 "" "README.md first " "README.md first " changfenghaotan_course
5 0.80 0.20 "day1 day2 day3 day4 " "Makefile " "Makefile day1 day2 day3 day4 " xrusteg_course
15 0.80 0.20 "AsyncTask DailySelfie DevelopmentEnvironment Fragments GraphicsAndTouch Intents Location ModernArtUI Notifications Permissions TheActivityClass UserInterface " ".gitignore LICENSE README.md " ".gitignore AsyncTask DailySelfie DevelopmentEnvironment Fragments GraphicsAndTouch Intents LICENSE Location ModernArtUI Notifications Permissions README.md TheActivityClass UserInterface " aporter_coursera-android-labs
5 0.20 0.80 "all " ".gitignore README.md SUMMARY.md book.json " ".gitignore README.md SUMMARY.md all book.json " chyyuu_os_course_spoc_exercises
7 0.43 0.57 ".idea .openshift src " "README.md course.iml pom.xml settings.xml " ".idea .openshift README.md course.iml pom.xml settings.xml src " boniface_course
12 0.17 0.83 "app system " ".gitignore Deployment.md README.md __init__.py codingdojo_course_students.sql codingdojo_courses.sql codingdojo_students.sql manage.py setup.py wsgi.py " ".gitignore Deployment.md README.md __init__.py app codingdojo_course_students.sql codingdojo_courses.sql codingdojo_students.sql manage.py setup.py system wsgi.py " SonnyTosco_course
2 0.50 0.50 "Course " "README.md " "Course README.md " anweshd_Course
7 0.14 0.86 "samples " "CHANGELOG.md PART_1.md PART_2.md PART_3.md PART_4.md README.md " "CHANGELOG.md PART_1.md PART_2.md PART_3.md PART_4.md README.md samples " elm-city-craftworks_course-001
62 0.13 0.87 "HelloWorld SQL Server Management Studio Visual Studio 2008 Visual Studio 2010 Visual Studio 2012 Visual Studio 2013 Visual Studio 2015 restaurant " "010500 Вычислительная практика 2.doc Doc1.docx Dokument (1).rtf Dr Mr Swire                                                                                                                                            18.docx Index.doc Laba4.doc Laboratorka_3 (1).docx Laboratorka_7.docx Laboratorka_8.docx Povtorenie_opyta_Byuffona.docx REST-service.pptx TASM1.doc View.docx laba_3.docx laba_4.docx praktika_otchet.odt Акимов_Артем_КНИИТ_2013.docx Анализ.docx Ассемблер.docx Введение.docx Движение заряда.docx Задание 1.doc Задание 2.doc Задание 3.doc Задание 4.doc КР_Программирование_v.2.docx Книга1.xlsx Книга2 (восстановлен).xls Книга2.xls Курсовая 3 курс.docx Курсовая_Презентация.pdf Курсовая_Текст.pdf Лаба_9.doc Монте-Карло.docx Отчет (2).doc Отчет (3).doc Отчет Прог 2 сем.docx Отчет по практике по дисциплине.docx Отчет по практическим занятиям по дисциплине.docx Отчет.doc Отчет_Летняя2015.docx Представители древнегреческой философии широко известны во всем мире.docx РЕферат прог.docx Реализация алгоритма Флойда поиска кратчайших путей на графе.pptx Реализация алгоритма решения одномерного уравнения теплопроводности.docx СИАКОД_341_1семестр.docx Сборщик мусора и его алгоритм.ppt Сборщик мусора и его алгоритм.pptx Сборщик мусора.docx Фома Аквинский и пять доказательств существования бога.docx ЧИСмат_341_1семестр.docx Эволюция денег.docx Эдмондс-Карп.docx комплекс.doc " "010500 Вычислительная практика 2.doc Doc1.docx Dokument (1).rtf Dr Mr Swire                                                                                                                                            18.docx HelloWorld Index.doc Laba4.doc Laboratorka_3 (1).docx Laboratorka_7.docx Laboratorka_8.docx Povtorenie_opyta_Byuffona.docx REST-service.pptx SQL Server Management Studio TASM1.doc View.docx Visual Studio 2008 Visual Studio 2010 Visual Studio 2012 Visual Studio 2013 Visual Studio 2015 laba_3.docx laba_4.docx praktika_otchet.odt restaurant Акимов_Артем_КНИИТ_2013.docx Анализ.docx Ассемблер.docx Введение.docx Движение заряда.docx Задание 1.doc Задание 2.doc Задание 3.doc Задание 4.doc КР_Программирование_v.2.docx Книга1.xlsx Книга2 (восстановлен).xls Книга2.xls Курсовая 3 курс.docx Курсовая_Презентация.pdf Курсовая_Текст.pdf Лаба_9.doc Монте-Карло.docx Отчет (2).doc Отчет (3).doc Отчет Прог 2 сем.docx Отчет по практике по дисциплине.docx Отчет по практическим занятиям по дисциплине.docx Отчет.doc Отчет_Летняя2015.docx Представители древнегреческой философии широко известны во всем мире.docx РЕферат прог.docx Реализация алгоритма Флойда поиска кратчайших путей на графе.pptx Реализация алгоритма решения одномерного уравнения теплопроводности.docx СИАКОД_341_1семестр.docx Сборщик мусора и его алгоритм.ppt Сборщик мусора и его алгоритм.pptx Сборщик мусора.docx Фома Аквинский и пять доказательств существования бога.docx ЧИСмат_341_1семестр.docx Эволюция денег.docx Эдмондс-Карп.docx комплекс.doc " stalcker23_Course
3 0.33 0.67 "HTML2_html " "HTML2.ppt README.md " "HTML2.ppt HTML2_html README.md " acehat_course
4 0.75 0.25 "aut-deep nytud tmit-deep " ".gitignore " ".gitignore aut-deep nytud tmit-deep " makrai_course
16 0.56 0.44 "app bin config db lib log public test vendor " ".gitattributes .gitignore Gemfile Gemfile.lock README.rdoc Rakefile config.ru " ".gitattributes .gitignore Gemfile Gemfile.lock README.rdoc Rakefile app bin config.ru config db lib log public test vendor " Scarlettzhang_course
5 0.40 0.60 "resources solution " ".gitignore README test_scritp.py " ".gitignore README resources solution test_scritp.py " ccfd_python_course
18 1.00 0.00 "Assignments Lecture01-Ruby-Basics Lecture02-Control-Flow Lecture03-Functions-Methods Lecture04-Blocks Lecture05-Files-Environment-Vars Lecture06-Strings Lecture07-Arrays Lecture08-Ranges Lecture09-Hashes Lecture10-Classes Lecture11-MoreClasses Lecture12-Modules Lecture13-Scope Lecture14-AccessControl Lecture15-IntroToTesting Lecture16-RSpec Slides " "" "Assignments Lecture01-Ruby-Basics Lecture02-Control-Flow Lecture03-Functions-Methods Lecture04-Blocks Lecture05-Files-Environment-Vars Lecture06-Strings Lecture07-Arrays Lecture08-Ranges Lecture09-Hashes Lecture10-Classes Lecture11-MoreClasses Lecture12-Modules Lecture13-Scope Lecture14-AccessControl Lecture15-IntroToTesting Lecture16-RSpec Slides " jhu-ep-coursera_fullstack-course1-module2
51 0.47 0.53 "animations background-jobs basics connectivity contacts-provider content-sharing cover enterprise gitbook graphics images input location material multimedia node_modules performance permissions security testing tv ui ux wearables " ".gitignore GLOSSARY.md LICENSE README.md SUMMARY.md android_training.jpg best-background.md best-performance.md best-security.md best-testing.md best-ui.md best-user-input.md best-ux.md book.json building-connectivity.md building-content-sharing.md building-graphics.md building-multimedia.md building-tv.md building-userinfo.md building-wearables.md config.json cover.jpg cover_small.jpg manifest.appcache package.json search_index.json " ".gitignore GLOSSARY.md LICENSE README.md SUMMARY.md android_training.jpg animations background-jobs basics best-background.md best-performance.md best-security.md best-testing.md best-ui.md best-user-input.md best-ux.md book.json building-connectivity.md building-content-sharing.md building-graphics.md building-multimedia.md building-tv.md building-userinfo.md building-wearables.md config.json connectivity contacts-provider content-sharing cover.jpg cover cover_small.jpg enterprise gitbook graphics images input location manifest.appcache material multimedia node_modules package.json performance permissions search_index.json security testing tv ui ux wearables " kesenhoo_android-training-course-in-chinese
1 0.00 1.00 "" "README.md " "README.md " dindle_course
1 0.00 1.00 "" "README.md " "README.md " venky100_course
2 0.50 0.50 "coursera " ".gitignore " ".gitignore coursera " antoinebon_course
19 0.89 0.11 "_ds-spec _python-spec analytics-edge basic-statistics cs105x-apache-spark-intro cs120x-distributed-ml-apache-spark csc-java data-science data-visualization ekonometrika genpython machine-learning mitx probability-theory-basics python-for-everybody sozykin-deep-nn stepic-statistics " ".gitignore README.md " ".gitignore README.md _ds-spec _python-spec analytics-edge basic-statistics cs105x-apache-spark-intro cs120x-distributed-ml-apache-spark csc-java data-science data-visualization ekonometrika genpython machine-learning mitx probability-theory-basics python-for-everybody sozykin-deep-nn stepic-statistics " demidovakatya_courses
16 0.94 0.06 "tempDemos week1 week10 week11 week12 week13 week14 week2 week3 week4 week5 week6 week7 week8 week9 " "README.md " "README.md tempDemos week1 week10 week11 week12 week13 week14 week2 week3 week4 week5 week6 week7 week8 week9 " MIDS-scaling-up_coursework
5 0.80 0.20 "An Introduction to Interactive Programming in Python Functional Programming Principles in Scala Machine Learning The Hardware Software Interface " "README.md " "An Introduction to Interactive Programming in Python Functional Programming Principles in Scala Machine Learning README.md The Hardware Software Interface " scorix_coursera
1 0.00 1.00 "" "README.md " "README.md " snail1992_course
3 0.00 1.00 "" "HW1: Ruby intro course ruby_intro.rb " "HW1: Ruby intro course ruby_intro.rb " dtzhaoli_course
16 0.88 0.12 "week0 week1 week10 week11 week12 week13 week2 week3 week4 week5 week6 week7 week8 week9 " "README.md wcci_logo.png " "README.md wcci_logo.png week0 week1 week10 week11 week12 week13 week2 week3 week4 week5 week6 week7 week8 week9 " wcci-summer-2016_course-resources
15 0.60 0.40 "app bin config db lib log public test vendor " ".gitignore Gemfile Gemfile.lock README.rdoc Rakefile config.ru " ".gitignore Gemfile Gemfile.lock README.rdoc Rakefile app bin config.ru config db lib log public test vendor " bb500619_course
10 0.10 0.90 "spec " "Gemfile Gemfile.lock README.md application.rb config.yml course-book course-list course.rb org.rb " "Gemfile Gemfile.lock README.md application.rb config.yml course-book course-list course.rb org.rb spec " everett1992_course
3 0.33 0.67 "exercices " ".gitignore update_course_material.sh " ".gitignore exercices update_course_material.sh " Ew3n_course-material
1 0.00 1.00 "" "ruby_intro.rb " "ruby_intro.rb " 201528013329024_course
2 0.50 0.50 "src " "pom.xml " "pom.xml src " aravindkumaresan_course
14 0.50 0.50 "config data db module public tests vendor " ".gitignore .gitmodules LICENSE.txt README.md composer.json composer.phar init_autoloader.php " ".gitignore .gitmodules LICENSE.txt README.md composer.json composer.phar config data db init_autoloader.php module public tests vendor " asimsoroya_course
1 1.00 0.00 "courseplatform " "" "courseplatform " CodeYao_course
4 0.25 0.75 "Rooms " ".gitignore LICENSE README.md " ".gitignore LICENSE README.md Rooms " Udokaz_Course
14 0.71 0.29 "ex1-linear regression ex2-logistic regression ex3-neural network ex4-NN back propagation ex5-bias vs variance ex6-SVM ex7-kmeans and PCA ex8-anomaly detection and recommendation helper img " ".gitignore LICENSE README.md requirement.txt " ".gitignore LICENSE README.md ex1-linear regression ex2-logistic regression ex3-neural network ex4-NN back propagation ex5-bias vs variance ex6-SVM ex7-kmeans and PCA ex8-anomaly detection and recommendation helper img requirement.txt " icrtiou_coursera-ML
6 0.50 0.50 ".settings lib src " ".classpath .gitignore .project " ".classpath .gitignore .project .settings lib src " tzy502_Course
5 0.60 0.40 "phase-1 phase-2 phase-3 " ".gitignore README.md " ".gitignore README.md phase-1 phase-2 phase-3 " harryworld_course
38 0.16 0.84 "api css exam img js videos " ".gitignore category.php course.php courseIndex.php courseSections.php courseSetting.php editCourse.php footer.php forsimilar.php header.php header_index.php index.php joinCourse.php joinSuccess.php js_com.php login.php meta_com.php mongodb.php mysql.php newCourse.php note.txt register.php search.php stmode.php studentCoureInfo.php studentInfo.php studentManage.php temode.php temp.php template.php test.php upload.php " ".gitignore api category.php course.php courseIndex.php courseSections.php courseSetting.php css editCourse.php exam footer.php forsimilar.php header.php header_index.php img index.php joinCourse.php joinSuccess.php js js_com.php login.php meta_com.php mongodb.php mysql.php newCourse.php note.txt register.php search.php stmode.php studentCoureInfo.php studentInfo.php studentManage.php temode.php temp.php template.php test.php upload.php videos " domark0721_course
3 0.67 0.33 ".idea src " "course.iml " ".idea course.iml src " ArturISB112_course
5 0.60 0.40 "spec src vendor " ".gitignore SpecRunner.html " ".gitignore SpecRunner.html spec src vendor " makersquare_js-course
6 0.50 0.50 "build nbproject src " "CreateTables.txt build.xml manifest.mf " "CreateTables.txt build.xml build manifest.mf nbproject src " gproskurin_Course
